timestamp,%user,%nice,%system,%iowait,%steal,%idle,tps,rd_sec/s,wr_sec/s,avgrq-sz,avgqu-sz,await,svctm,%util,tps,rtps,wtps,bread/s,bwrtn/s,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked,kbmemfree,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil,pgpgin/s,pgpgout/s,fault/s,majflt/s,pgfree/s,pgscank/s,pgscand/s,pgsteal/s,%vmeff,pswpin/s,pswpout/sf,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad,proc/s,cswch/s
15:49:44,73.61,0.00,4.14,0.08,0.00,22.17,15.40,0.00,328.00,21.30,0.02,1.25,1.25,1.92,15.00,0.00,15.00,0.00,348.80,6,1007,3.15,2.04,0.99,3,36291380,29554424,44.88,259860,24080960,10834268,16.45,6366160,22204364,403088,lo,1086.80,1086.80,30988.03,30988.03,0.00,0.00,0.00,0.00,0.00,164.00,52617.40,0.00,78341.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0.00,64.80,10403.00
15:49:49,58.31,0.00,3.96,0.03,0.00,37.70,36.20,0.00,32785.60,905.68,2.72,75.03,1.41,5.12,36.80,0.00,36.80,0.00,32796.80,9,1073,3.30,2.09,1.01,3,36138496,29707308,45.12,259884,24082356,11327456,17.20,6516792,22204468,322892,lo,115.00,115.00,263.76,263.76,0.00,0.00,0.00,0.00,0.00,16392.80,67748.60,0.00,60559.40,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0.00,75.20,9521.80
15:49:54,71.59,0.00,4.30,0.25,0.00,23.86,52.00,0.00,95660.80,1839.63,16.93,325.57,4.92,25.60,52.20,0.00,52.20,0.00,95673.60,12,1130,3.44,2.14,1.03,3,35465404,30380400,46.14,259900,24236636,11778464,17.89,7105952,22281344,238812,lo,656.80,656.80,17827.75,17827.75,0.00,0.00,0.00,0.00,0.00,47830.40,55056.00,0.00,29854.80,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0.00,39.00,12812.20
15:49:59,87.08,0.00,3.19,0.08,0.00,9.65,40.60,0.00,32899.20,810.33,2.03,49.89,1.00,4.08,40.00,0.00,40.00,0.00,32878.40,5,1007,3.80,2.24,1.07,3,36322720,29523084,44.84,259912,24161188,10758524,16.34,6257724,22278088,158680,lo,2006.60,2006.60,62985.84,62985.84,0.00,0.00,0.00,0.00,0.00,16448.80,30529.60,0.00,72646.80,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0.00,72.00,10724.60
