timestamp,%user,%nice,%system,%iowait,%steal,%idle,tps,rd_sec/s,wr_sec/s,avgrq-sz,avgqu-sz,await,svctm,%util,tps,rtps,wtps,bread/s,bwrtn/s,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked,kbmemfree,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil,pgpgin/s,pgpgout/s,fault/s,majflt/s,pgfree/s,pgscank/s,pgscand/s,pgsteal/s,%vmeff,pswpin/s,pswpout/sf,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad,proc/s,cswch/s
18:38:22,9.33,0.00,1.03,0.03,0.00,89.62,27.80,0.00,2272.00,81.73,0.04,1.47,0.17,0.48,28.00,0.00,28.00,0.00,2388.80,3,841,2.72,1.90,0.93,0,28355828,4573580,13.89,39204,907924,7917340,24.04,3693920,664428,412,lo,26.40,26.40,5.46,5.46,0.00,0.00,0.00,0.00,0.00,1177.60,20917.80,0.00,31703.80,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0.00,27.20,3455.80
18:38:27,25.75,0.00,1.70,0.03,0.00,72.52,6.80,0.00,339.20,49.88,0.00,0.47,0.47,0.32,6.80,0.00,6.80,0.00,224.00,5,860,2.51,1.87,0.92,0,28436732,4492676,13.64,39216,902824,7522584,22.84,3620488,659728,2704,lo,210.20,210.20,865.10,865.10,0.00,0.00,0.00,0.00,0.00,91.20,31505.80,0.00,35140.40,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0.00,44.60,6113.00
18:38:32,30.01,0.00,1.43,0.03,0.00,68.54,2.40,0.00,121.60,50.67,0.00,0.00,0.00,0.00,2.20,0.00,2.20,0.00,120.00,3,981,2.55,1.89,0.93,0,27737048,5192360,15.77,39228,904324,8723496,26.49,4312704,660252,4388,lo,93.00,93.00,199.21,199.21,0.00,0.00,0.00,0.00,0.00,92.80,37191.80,0.00,2051.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0.00,41.60,5606.00
18:38:37,41.49,0.00,2.72,0.03,0.00,55.76,34.20,1.60,2564.80,75.04,0.05,1.54,0.05,0.16,34.40,0.20,34.20,1.60,2566.40,4,946,2.50,1.89,0.94,0,28149228,4780180,14.52,39240,906032,8305372,25.22,3901784,660140,620,lo,139.20,139.20,339.08,339.08,0.00,0.00,0.00,0.00,0.80,1251.20,58092.40,0.00,78290.60,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0.00,56.20,9490.00
18:38:42,32.72,0.00,2.03,0.03,0.00,65.22,4.60,0.00,262.40,57.04,0.00,0.52,0.52,0.24,4.40,0.00,4.40,0.00,260.80,3,911,2.78,1.96,0.97,0,28257620,4671788,14.19,39252,907712,7743632,23.52,3790256,661544,2316,lo,153.80,153.80,503.27,503.27,0.00,0.00,0.00,0.00,0.00,156.00,35867.00,0.00,41223.20,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0.00,51.20,8116.00
18:38:47,41.65,0.00,2.19,0.03,0.00,56.14,7.00,0.00,337.60,48.23,0.00,0.69,0.57,0.40,7.00,0.00,7.00,0.00,337.60,6,969,2.88,1.99,0.98,0,27961240,4968168,15.09,39264,909536,8361952,25.39,4084480,663976,4060,lo,168.40,168.40,666.38,666.38,0.00,0.00,0.00,0.00,0.00,173.60,32141.40,0.00,16948.40,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0.00,52.20,8762.60
18:38:52,20.46,0.00,1.33,0.05,0.00,78.16,11.20,1.60,320.00,28.71,0.01,0.71,0.64,0.72,11.20,0.20,11.00,1.60,320.00,2,848,2.73,1.98,0.98,0,28249124,4680284,14.21,39276,909536,7729256,23.47,3798264,665436,4576,lo,155.80,155.80,449.39,449.39,0.00,0.00,0.00,0.00,0.80,157.60,17154.20,0.00,31524.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0.00,41.60,5631.40
