timestamp,%user,%nice,%system,%iowait,%steal,%idle,tps,rd_sec/s,wr_sec/s,avgrq-sz,avgqu-sz,await,svctm,%util,tps,rtps,wtps,bread/s,bwrtn/s,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked,kbmemfree,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil,pgpgin/s,pgpgout/s,fault/s,majflt/s,pgfree/s,pgscank/s,pgscand/s,pgsteal/s,%vmeff,pswpin/s,pswpout/sf,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad,proc/s,cswch/s
18:23:26,68.65,0.00,2.82,11.29,0.00,17.24,249.00,0.00,35940.80,144.34,5.73,23.01,1.02,25.28,249.00,0.00,249.00,0.00,35940.80,2,648,2.08,1.25,0.52,0,624300,7532508,92.35,40664,4740028,4649992,57.01,4742956,2521632,14060,lo,3.60,3.60,0.62,0.62,0.00,0.00,0.00,0.00,0.00,17970.40,8766.00,0.00,194.40,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0.00,3.20,837.80
18:23:31,11.94,0.00,0.90,0.20,0.00,86.96,34.60,0.00,3774.40,109.09,0.06,1.85,0.21,0.72,34.60,0.00,34.60,0.00,3774.40,0,626,1.91,1.23,0.52,0,911732,7245076,88.82,40732,4740044,4234672,51.92,4455644,2521072,1128,lo,8.40,8.40,1.46,1.46,0.00,0.00,0.00,0.00,0.00,1887.20,2149.60,0.00,16424.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0.00,38.20,2526.80
18:23:36,53.33,0.00,3.43,0.00,0.00,43.25,4.20,0.00,132.80,31.62,0.00,0.57,0.57,0.24,4.20,0.00,4.20,0.00,132.80,2,639,1.92,1.24,0.53,0,836052,7320756,89.75,40744,4736640,4457440,54.65,4534272,2519156,524,lo,12.60,12.60,3.92,3.92,0.00,0.00,0.00,0.00,0.00,66.40,23794.40,0.00,18437.40,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0.00,2.80,3781.60
