timestamp,%user,%nice,%system,%iowait,%steal,%idle,tps,rd_sec/s,wr_sec/s,avgrq-sz,avgqu-sz,await,svctm,%util,tps,rtps,wtps,bread/s,bwrtn/s,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked,kbmemfree,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil,pgpgin/s,pgpgout/s,fault/s,majflt/s,pgfree/s,pgscank/s,pgscand/s,pgsteal/s,%vmeff,pswpin/s,pswpout/sf,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad,proc/s,cswch/s
17:53:46,69.53,0.00,4.14,0.05,0.00,26.29,19.80,51.20,30814.40,1558.87,3.91,197.37,6.79,13.44,20.00,2.80,17.20,51.20,30931.20,6,830,2.76,2.67,2.31,0,9870612,6543732,39.87,99532,3058868,6261804,38.15,3755096,2550392,78500,lo,556.00,556.00,15469.75,15469.75,0.00,0.00,0.00,0.00,25.60,15465.60,39720.80,0.00,25145.40,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0.00,34.20,8107.40
17:53:51,36.21,0.00,2.71,0.05,0.00,61.03,12.40,0.00,398.40,32.13,0.01,0.52,0.52,0.64,12.60,0.00,12.60,0.00,268.80,2,737,2.54,2.63,2.29,0,10680152,5734192,34.93,99540,2982068,5339172,32.53,2955036,2545808,78440,lo,120.20,120.20,38.24,38.24,0.00,0.00,0.00,0.00,0.00,86.40,26092.40,0.00,65217.60,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0.00,42.00,3773.40
17:53:56,69.45,0.00,4.03,0.00,0.00,26.52,19.80,0.00,30852.80,1558.22,3.89,196.40,6.79,13.44,19.60,0.00,19.60,0.00,30961.60,7,830,2.74,2.67,2.31,0,9811972,6602372,40.22,99544,3135580,6193872,37.73,3739568,2622392,155148,lo,606.80,606.80,15438.64,15438.64,0.00,0.00,0.00,0.00,0.00,15528.80,37582.00,0.00,4512.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0.00,43.80,8536.20
