timestamp,%user,%nice,%system,%iowait,%steal,%idle,tps,rd_sec/s,wr_sec/s,avgrq-sz,avgqu-sz,await,svctm,%util,tps,rtps,wtps,bread/s,bwrtn/s,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked,kbmemfree,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil,pgpgin/s,pgpgout/s,fault/s,majflt/s,pgfree/s,pgscank/s,pgscand/s,pgsteal/s,%vmeff,pswpin/s,pswpout/sf,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad,proc/s,cswch/s
16:08:39,57.32,0.00,5.15,0.10,0.00,37.44,4.60,0.00,256.00,55.65,0.00,0.70,0.70,0.32,4.60,0.00,4.60,0.00,256.00,5,665,2.49,2.25,1.35,0,4301908,3854900,47.26,57936,1557428,4435936,54.38,2689348,972664,157384,lo,16.60,16.60,3.17,3.17,0.00,0.00,0.00,0.00,0.00,182.40,22945.80,0.00,57880.20,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0.00,24.80,2574.40
16:08:44,83.75,0.00,6.42,0.00,0.00,9.83,16.40,0.00,30700.80,1872.00,4.30,257.56,8.59,14.08,16.40,0.00,16.40,0.00,30700.80,3,735,2.61,2.28,1.37,7,3617912,4538896,55.65,57948,1707640,5303388,65.02,3294344,1046344,230884,lo,442.80,442.80,15358.27,15358.27,0.00,0.00,0.00,0.00,0.00,15394.40,27649.80,0.00,3463.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0.00,11.60,6521.00
16:08:49,73.76,0.00,5.15,0.10,0.00,20.99,13.40,0.00,467.20,34.87,0.02,6.81,0.96,1.28,13.40,0.00,13.40,0.00,467.20,0,666,2.56,2.27,1.37,0,4178264,3978544,48.78,57956,1634104,4518880,55.40,2739108,1044676,233672,lo,279.00,279.00,1968.24,1968.24,0.00,0.00,0.00,0.00,0.00,179.20,15435.00,0.00,43185.40,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0.00,33.20,3747.40
