timestamp,%user,%nice,%system,%iowait,%steal,%idle,tps,rd_sec/s,wr_sec/s,avgrq-sz,avgqu-sz,await,svctm,%util,tps,rtps,wtps,bread/s,bwrtn/s,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked,kbmemfree,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,IFACE,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,%ifutil,pgpgin/s,pgpgout/s,fault/s,majflt/s,pgfree/s,pgscank/s,pgscand/s,pgsteal/s,%vmeff,pswpin/s,pswpout/sf,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad,proc/s,cswch/s
17:25:03,79.07,0.00,3.52,0.00,0.00,17.40,2.00,3.20,137.60,70.40,0.00,0.00,0.00,0.00,2.00,0.40,1.60,3.20,137.60,3,708,2.86,2.14,1.15,0,558408,3469632,86.14,37164,978676,4429036,109.96,2589584,734296,77260,lo,15.80,15.80,4.08,4.08,0.00,0.00,0.00,0.00,1.60,104.80,23665.60,0.00,8180.80,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0.00,23.80,2986.00
17:25:08,75.78,0.00,5.85,4.64,0.00,13.72,48.00,89.60,52376.00,1093.03,15.74,327.90,4.98,23.92,47.80,1.40,46.40,89.60,52374.40,3,736,2.79,2.14,1.15,1,127100,3900940,96.84,36108,1035632,4854272,120.51,3021420,729564,105176,lo,701.80,701.80,17317.52,17317.52,0.00,0.00,0.00,0.00,44.80,26108.80,19574.40,1.20,8889.60,5169.20,0.00,5130.80,99.26,0.00,0.00,0,0,0.00,0,0.00,26.40,6140.00
17:25:13,48.90,0.00,12.70,6.70,0.00,31.70,223.80,499.20,59451.20,267.87,18.18,81.13,0.98,22.00,224.00,6.40,217.60,499.20,59452.80,6,656,2.73,2.14,1.16,3,461084,3566956,88.55,36212,1149884,4091600,101.58,2469648,902992,146840,lo,35.13,35.13,7.09,7.09,0.00,0.00,0.00,0.00,249.10,32197.21,21868.26,3.39,51335.93,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0.00,13.20,2228.80
